"Level","Date and Time","Source","Event ID","Task Category","Message"
"Warning","04-02-2025 20:39:44","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Warning","04-02-2025 20:39:43","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Warning","04-02-2025 20:33:40","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","04-02-2025 20:09:11","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\b91d9acb01b03ff0_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","04-02-2025 20:09:11","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","04-02-2025 20:09:11","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 4 keys and creating 1 modified pages."
"Information","04-02-2025 20:01:55","TPM","17",,"The Trusted Platform Module (TPM) hardware failed to execute a TPM command."
"Warning","04-02-2025 20:00:30","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.Photos_2024.11120.5010.0_x64__8wekyb3d8bbwe SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Warning","04-02-2025 19:59:40","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.Photos_2024.11120.5010.0_x64__8wekyb3d8bbwe SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","04-02-2025 19:59:21","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 24 keys and creating 6 modified pages."
"Information","04-02-2025 19:59:21","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\66063d4e40a95175_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","04-02-2025 19:59:21","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 27 keys and creating 7 modified pages."
"Information","04-02-2025 19:59:21","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 38 keys and creating 7 modified pages."
"Information","04-02-2025 19:57:10","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000000E). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:57:10","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","04-02-2025 19:55:04","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000000E). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:55:04","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000000D). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:55:04","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000000D). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:55:04","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000005). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:44","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000005). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:44","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000011). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:44","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000011). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:44","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000004). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:30","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000004). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:30","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000820000002). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:26","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000820000002). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:54:21","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Warning","04-02-2025 19:54:16","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","04-02-2025 19:52:31","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:47:33","BTHUSB","18","None","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup."
"Information","04-02-2025 19:47:15","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000000C). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:47:15","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","04-02-2025 19:46:17","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:46:17","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:46:12","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:46:12","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:46:12","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:46:12","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","04-02-2025 19:43:05","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000000C). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:43:05","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000010). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:43:05","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000010). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:43:05","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000003). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:42:48","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000003). Status: 0x0. Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","04-02-2025 19:42:48","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000072000000A). Process Id 0x1B48 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
